Date,Time,Deals,Price,Summ
01.06.2020,11:02:28.212,Sell,205.07,347
01.06.2020,11:02:28.212,Sell,205.05,1407
01.06.2020,11:02:28.853,Sell,205.06,20
01.06.2020,11:02:29.603,Sell,205.08,100
01.06.2020,11:02:29.869,Sell,205.07,7
01.06.2020,11:02:30.541,Sell,205.08,1
01.06.2020,11:02:30.541,Sell,205.07,72
01.06.2020,11:02:31.526,Buy,205.1,250
01.06.2020,11:02:31.682,Buy,205.11,1
01.06.2020,11:02:31.838,Sell,205.09,10
01.06.2020,11:02:31.917,Buy,205.11,10
01.06.2020,11:02:31.948,Sell,205.09,30
01.06.2020,11:02:32.260,Sell,205.09,1
01.06.2020,11:02:32.479,Sell,205.1,4
01.06.2020,11:02:33.308,Sell,205.1,3
01.06.2020,11:02:33.949,Sell,205.1,34
01.06.2020,11:02:33.949,Sell,205.08,66
01.06.2020,11:02:33.949,Buy,205.11,30
01.06.2020,11:02:33.949,Sell,205.09,50
01.06.2020,11:02:33.980,Buy,205.11,4
01.06.2020,11:02:33.980,Buy,205.14,6
01.06.2020,11:02:34.574,Sell,205.09,10
01.06.2020,11:02:35.496,Sell,205.09,53
01.06.2020,11:02:35.981,Buy,205.11,1
01.06.2020,11:02:35.981,Buy,205.14,14
01.06.2020,11:02:36.840,Buy,205.15,10
01.06.2020,11:02:37.340,Buy,205.15,5
01.06.2020,11:02:37.512,Buy,205.15,18
01.06.2020,11:02:39.576,Sell,205.16,25
01.06.2020,11:02:40.404,Sell,205.16,100
01.06.2020,11:02:40.951,Buy,205.18,3
01.06.2020,11:02:41.123,Sell,205.15,3
01.06.2020,11:02:41.608,Buy,205.17,3
01.06.2020,11:02:42.061,Buy,205.17,1
01.06.2020,11:02:42.545,Sell,205.15,2
01.06.2020,11:02:43.108,Sell,205.15,100
01.06.2020,11:02:44.577,Sell,205.15,2
01.06.2020,11:02:46.062,Sell,205.15,923
01.06.2020,11:02:46.219,Sell,205.15,3
01.06.2020,11:02:47.063,Buy,205.18,159
01.06.2020,11:02:47.063,Buy,205.19,38
01.06.2020,11:02:47.063,Buy,205.2,203
01.06.2020,11:02:48.094,Sell,205.17,1
01.06.2020,11:02:49.454,Sell,205.17,34
01.06.2020,11:02:49.454,Sell,205.16,16
01.06.2020,11:02:49.501,Buy,205.19,10
01.06.2020,11:02:49.501,Buy,205.2,15
01.06.2020,11:02:50.548,Sell,205.18,10
01.06.2020,11:02:50.548,Sell,205.16,44
01.06.2020,11:02:50.548,Sell,205.15,96
01.06.2020,11:02:51.236,Sell,205.15,4
01.06.2020,11:02:52.127,Buy,205.18,8
01.06.2020,11:02:52.346,Buy,205.18,242
01.06.2020,11:02:52.377,Buy,205.18,50
01.06.2020,11:02:52.377,Buy,205.19,196
01.06.2020,11:02:52.377,Buy,205.2,512
01.06.2020,11:02:52.643,Sell,205.15,5
01.06.2020,11:02:54.909,Sell,205.16,5
01.06.2020,11:02:54.909,Sell,205.15,192
01.06.2020,11:02:55.394,Buy,205.15,55
01.06.2020,11:02:55.706,Sell,205.11,190
01.06.2020,11:02:56.644,Buy,205.14,10
01.06.2020,11:02:57.488,Buy,205.14,1
01.06.2020,11:02:59.645,Sell,205.1,6
01.06.2020,11:02:59.645,Sell,205.09,75
01.06.2020,11:02:59.645,Sell,205.08,419
01.06.2020,11:03:00.942,Sell,205.09,1
01.06.2020,11:03:01.458,Buy,205.14,5
01.06.2020,11:03:01.521,Buy,205.14,8
01.06.2020,11:03:02.162,Sell,205.1,1
01.06.2020,11:03:02.334,Sell,205.1,3
01.06.2020,11:03:02.334,Sell,205.09,2
01.06.2020,11:03:02.334,Sell,205.08,1
01.06.2020,11:03:03.178,Sell,205.09,1
01.06.2020,11:03:03.287,Sell,205.09,104
01.06.2020,11:03:03.600,Sell,205.09,90
01.06.2020,11:03:04.069,Buy,205.14,1
01.06.2020,11:03:04.272,Sell,205.09,1
01.06.2020,11:03:05.163,Sell,205.09,249
01.06.2020,11:03:05.163,Sell,205.08,101
01.06.2020,11:03:05.397,Sell,205.08,85
01.06.2020,11:03:05.397,Buy,205.13,14
01.06.2020,11:03:05.944,Sell,205.08,19
01.06.2020,11:03:06.288,Buy,205.13,131
01.06.2020,11:03:06.288,Buy,205.14,1
01.06.2020,11:03:06.288,Buy,205.15,748
01.06.2020,11:03:06.288,Buy,205.17,120
01.06.2020,11:03:07.226,Sell,205.08,4
01.06.2020,11:03:07.820,Sell,205.14,1
01.06.2020,11:03:08.070,Buy,205.15,1
01.06.2020,11:03:08.273,Sell,205.08,10
01.06.2020,11:03:08.320,Buy,205.15,1
01.06.2020,11:03:08.570,Sell,205.14,1
01.06.2020,11:03:08.586,Sell,205.08,63
01.06.2020,11:03:09.258,Buy,205.15,9
01.06.2020,11:03:09.977,Buy,205.13,50
01.06.2020,11:03:09.977,Sell,205.14,150
01.06.2020,11:03:10.508,Sell,205.15,3
01.06.2020,11:03:10.946,Sell,205.08,1
01.06.2020,11:03:12.087,Buy,205.13,1
01.06.2020,11:03:12.337,Sell,205.11,1
01.06.2020,11:03:12.337,Sell,205.08,4
01.06.2020,11:03:13.447,Sell,205.09,5
01.06.2020,11:03:13.447,Sell,205.08,45
01.06.2020,11:03:13.494,Sell,205.08,19
01.06.2020,11:03:14.510,Sell,205.1,20
01.06.2020,11:03:14.666,Sell,205.1,3
01.06.2020,11:03:16.510,Sell,205.1,427
01.06.2020,11:03:16.510,Sell,205.09,293
01.06.2020,11:03:16.557,Buy,205.14,4
01.06.2020,11:03:16.557,Buy,205.16,6
01.06.2020,11:03:18.245,Sell,205.14,24
01.06.2020,11:03:20.293,Sell,205.14,25
01.06.2020,11:03:20.293,Sell,205.1,49
01.06.2020,11:03:21.075,Buy,205.18,15
01.06.2020,11:03:21.965,Buy,205.18,5
01.06.2020,11:03:21.997,Sell,205.12,48
01.06.2020,11:03:22.544,Buy,205.14,20
01.06.2020,11:03:22.810,Sell,205.12,50
01.06.2020,11:03:24.107,Sell,205.15,186
01.06.2020,11:03:25.560,Buy,205.18,687
01.06.2020,11:03:25.560,Buy,205.19,100
01.06.2020,11:03:25.560,Buy,205.2,1799
01.06.2020,11:03:25.998,Sell,205.16,10
01.06.2020,11:03:26.154,Buy,205.2,20
01.06.2020,11:03:26.154,Sell,205.16,1
01.06.2020,11:03:26.780,Buy,205.2,5
01.06.2020,11:03:27.061,Buy,205.2,25
01.06.2020,11:03:27.061,Buy,205.21,35
01.06.2020,11:03:27.202,Sell,205.17,1
01.06.2020,11:03:27.264,Sell,205.17,1
01.06.2020,11:03:28.468,Sell,205.16,5
01.06.2020,11:03:28.718,Sell,205.16,100
01.06.2020,11:03:29.452,Buy,205.21,20
01.06.2020,11:03:30.156,Buy,205.21,1
01.06.2020,11:03:30.281,Buy,205.21,529
01.06.2020,11:03:30.281,Buy,205.22,84
01.06.2020,11:03:30.281,Buy,205.24,387
01.06.2020,11:03:31.031,Buy,205.22,1
01.06.2020,11:03:31.641,Sell,205.15,10
01.06.2020,11:03:32.391,Sell,205.14,500
01.06.2020,11:03:32.657,Buy,205.18,10
01.06.2020,11:03:32.954,Sell,205.14,5
01.06.2020,11:03:34.611,Buy,205.2,121
01.06.2020,11:03:34.892,Buy,205.22,6
01.06.2020,11:03:35.752,Buy,205.19,60
01.06.2020,11:03:36.893,Buy,205.22,70
01.06.2020,11:03:39.550,Sell,205.2,10
01.06.2020,11:03:39.987,Buy,205.2,15
01.06.2020,11:03:40.284,Buy,205.22,9
01.06.2020,11:03:41.066,Buy,205.2,1
01.06.2020,11:03:41.769,Sell,205.18,1
01.06.2020,11:03:43.536,Buy,205.19,10
01.06.2020,11:03:43.801,Buy,205.19,1
01.06.2020,11:03:45.036,Sell,205.18,5
01.06.2020,11:03:47.709,Buy,205.19,10
01.06.2020,11:03:49.225,Sell,205.18,5
01.06.2020,11:03:51.476,Sell,205.16,50
01.06.2020,11:03:51.476,Sell,205.15,7
01.06.2020,11:03:52.257,Sell,205.14,50
01.06.2020,11:03:53.305,Sell,205.14,2
01.06.2020,11:03:53.758,Buy,205.15,1
01.06.2020,11:03:53.930,Buy,205.15,1
01.06.2020,11:03:54.008,Sell,205.14,100
01.06.2020,11:03:54.008,Buy,205.15,50
01.06.2020,11:03:54.242,Sell,205.14,1
01.06.2020,11:03:54.508,Sell,205.14,392
01.06.2020,11:03:58.807,Buy,205.14,100
01.06.2020,11:03:58.916,Sell,205.12,2
01.06.2020,11:03:58.916,Sell,205.1,82
01.06.2020,11:03:58.916,Buy,205.1,516
01.06.2020,11:03:59.744,Sell,205.1,15
01.06.2020,11:04:01.198,Buy,205.17,5
01.06.2020,11:04:01.432,Sell,205.1,1
01.06.2020,11:04:01.495,Buy,205.18,1
01.06.2020,11:04:03.277,Sell,205.13,150
01.06.2020,11:04:03.965,Sell,205.13,4
01.06.2020,11:04:05.762,Sell,205.12,21
01.06.2020,11:04:05.809,Sell,205.12,229
01.06.2020,11:04:05.809,Sell,205.11,68
01.06.2020,11:04:05.809,Sell,205.1,204
01.06.2020,11:04:07.325,Sell,205.11,13
01.06.2020,11:04:07.325,Buy,205.17,26
01.06.2020,11:04:08.091,Sell,205.13,1
01.06.2020,11:04:08.654,Sell,205.13,5
01.06.2020,11:04:08.904,Buy,205.18,10
01.06.2020,11:04:10.420,Buy,205.18,50
01.06.2020,11:04:10.889,Buy,205.18,1
01.06.2020,11:04:11.311,Sell,205.15,1
01.06.2020,11:04:11.405,Buy,205.18,4
01.06.2020,11:04:11.952,Buy,205.18,179
01.06.2020,11:04:12.999,Buy,205.2,101
01.06.2020,11:04:13.155,Sell,205.2,200
01.06.2020,11:04:14.124,Buy,205.22,107
01.06.2020,11:04:14.124,Sell,205.18,5
01.06.2020,11:04:15.312,Sell,205.18,50
01.06.2020,11:04:15.422,Buy,205.22,1
01.06.2020,11:04:15.813,Buy,205.22,224
01.06.2020,11:04:15.813,Buy,205.24,1
01.06.2020,11:04:15.906,Sell,205.22,3
01.06.2020,11:04:16.000,Buy,205.25,1
01.06.2020,11:04:16.219,Buy,205.25,1
01.06.2020,11:04:16.469,Sell,205.2,157
01.06.2020,11:04:17.719,Buy,205.25,1
01.06.2020,11:04:18.970,Sell,205.18,32
01.06.2020,11:04:19.095,Sell,205.18,2
01.06.2020,11:04:19.923,Sell,205.18,25
01.06.2020,11:04:23.065,Sell,205.18,200
01.06.2020,11:04:24.394,Sell,205.18,1
01.06.2020,11:04:24.441,Sell,205.18,100
01.06.2020,11:04:24.894,Buy,205.22,1
01.06.2020,11:04:26.879,Sell,205.19,1
01.06.2020,11:04:28.770,Buy,205.22,1
01.06.2020,11:04:28.927,Sell,205.2,72
01.06.2020,11:04:30.036,Sell,205.2,10
01.06.2020,11:04:30.177,Sell,205.2,75
01.06.2020,11:04:31.646,Sell,205.2,632
01.06.2020,11:04:32.334,Sell,205.19,9
01.06.2020,11:04:33.131,Buy,205.2,1
01.06.2020,11:04:33.272,Sell,205.19,491
01.06.2020,11:04:33.272,Sell,205.18,50
01.06.2020,11:04:35.570,Buy,205.19,1
01.06.2020,11:04:36.460,Sell,205.15,502
01.06.2020,11:04:37.398,Buy,205.15,20
01.06.2020,11:04:39.461,Buy,205.12,25
01.06.2020,11:04:39.461,Sell,205.12,50
01.06.2020,11:04:39.696,Buy,205.17,1
01.06.2020,11:04:39.774,Buy,205.17,2
01.06.2020,11:04:43.854,Buy,205.17,1
01.06.2020,11:04:47.105,Buy,205.17,12
01.06.2020,11:04:50.856,Sell,205.11,10
01.06.2020,11:04:51.231,Sell,205.11,520
01.06.2020,11:04:51.231,Sell,205.1,816
01.06.2020,11:04:51.231,Buy,205.11,4780
01.06.2020,11:04:51.231,Sell,205.08,2089
01.06.2020,11:04:51.278,Sell,205.08,1709
01.06.2020,11:04:52.435,Sell,205.08,250
01.06.2020,11:04:52.435,Sell,205.07,250
01.06.2020,11:04:55.014,Sell,205.07,50
01.06.2020,11:04:55.623,Buy,205.12,10
01.06.2020,11:04:56.217,Sell,205.1,1
01.06.2020,11:04:56.217,Sell,205.07,621
01.06.2020,11:04:56.217,Sell,205.06,100
01.06.2020,11:04:56.217,Sell,205.05,18
01.06.2020,11:04:59.250,Buy,205.1,1
01.06.2020,11:05:00.141,Sell,205.06,5
01.06.2020,11:05:00.453,Buy,205.1,20
01.06.2020,11:05:00.750,Sell,205.06,21
01.06.2020,11:05:00.875,Sell,205.06,31
01.06.2020,11:05:01.407,Sell,205.06,19
01.06.2020,11:05:02.892,Sell,205.06,100
01.06.2020,11:05:03.032,Sell,205.06,2
01.06.2020,11:05:03.486,Buy,205.1,52
01.06.2020,11:05:03.486,Buy,205.11,3
01.06.2020,11:05:03.486,Sell,205.12,25
01.06.2020,11:05:03.845,Sell,205.12,20
01.06.2020,11:05:04.377,Sell,205.07,250
01.06.2020,11:05:04.377,Sell,205.06,2
01.06.2020,11:05:04.377,Sell,205.05,645
01.06.2020,11:05:04.377,Sell,205.04,103
01.06.2020,11:05:06.299,Buy,205.1,2
01.06.2020,11:05:06.627,Sell,205.04,21
01.06.2020,11:05:09.957,Buy,205.1,1
01.06.2020,11:05:10.129,Sell,205.05,2
01.06.2020,11:05:10.379,Buy,205.1,2
01.06.2020,11:05:10.644,Buy,205.1,30
01.06.2020,11:05:12.176,Buy,205.1,100
01.06.2020,11:05:12.442,Buy,205.1,10
01.06.2020,11:05:12.520,Buy,205.1,1
01.06.2020,11:05:13.458,Buy,205.1,50
01.06.2020,11:05:13.520,Sell,205.05,48
01.06.2020,11:05:14.192,Sell,205.05,1
01.06.2020,11:05:15.443,Sell,205.05,1
01.06.2020,11:05:16.146,Sell,205.05,1
01.06.2020,11:05:18.381,Sell,205.05,50
01.06.2020,11:05:20.492,Sell,205.05,205
01.06.2020,11:05:20.570,Sell,205.03,4
01.06.2020,11:05:20.804,Sell,205.03,3
01.06.2020,11:05:21.007,Sell,205.03,4
01.06.2020,11:05:21.007,Sell,205.02,417
01.06.2020,11:05:21.570,Sell,205.02,10
01.06.2020,11:05:21.633,Sell,205.02,205
01.06.2020,11:05:21.695,Sell,205.02,485
01.06.2020,11:05:21.695,Sell,205.01,200
01.06.2020,11:05:21.742,Sell,205.01,1
01.06.2020,11:05:21.851,Sell,205.01,14
01.06.2020,11:05:21.945,Sell,205.01,1
01.06.2020,11:05:22.102,Sell,205.01,361
01.06.2020,11:05:22.664,Buy,205.02,3
01.06.2020,11:05:22.680,Sell,205.01,220
01.06.2020,11:05:22.883,Sell,205.01,10
01.06.2020,11:05:23.133,Sell,205.01,20
01.06.2020,11:05:23.665,Sell,205.01,50
01.06.2020,11:05:23.930,Sell,205.01,10
01.06.2020,11:05:24.602,Buy,205.02,14
01.06.2020,11:05:24.665,Sell,205.01,10
01.06.2020,11:05:24.712,Buy,205.02,1
01.06.2020,11:05:25.759,Sell,205.01,35
01.06.2020,11:05:27.979,Sell,205.01,2
01.06.2020,11:05:28.573,Sell,205.01,100
01.06.2020,11:05:29.276,Buy,205.02,100
01.06.2020,11:05:29.276,Sell,205.01,250
01.06.2020,11:05:29.729,Sell,205.01,1
01.06.2020,11:05:29.948,Sell,205.01,270
01.06.2020,11:05:30.354,Sell,205.01,4
01.06.2020,11:05:30.448,Sell,205.01,3522
01.06.2020,11:05:30.448,Sell,205.0,2804
01.06.2020,11:05:30.448,Sell,204.99,2
01.06.2020,11:05:30.448,Sell,204.98,1
01.06.2020,11:05:30.448,Sell,204.97,100
01.06.2020,11:05:30.448,Sell,204.96,2
01.06.2020,11:05:30.448,Sell,204.95,6
01.06.2020,11:05:30.448,Sell,204.94,50
01.06.2020,11:05:30.448,Sell,204.93,32
01.06.2020,11:05:30.448,Sell,204.97,2
01.06.2020,11:05:30.479,Sell,204.92,45
01.06.2020,11:05:30.479,Sell,204.9,6
01.06.2020,11:05:30.479,Sell,204.88,80
01.06.2020,11:05:30.479,Sell,204.87,349
01.06.2020,11:05:30.479,Sell,204.88,83
01.06.2020,11:05:30.589,Sell,204.88,167
01.06.2020,11:05:30.589,Sell,204.86,351
01.06.2020,11:05:30.589,Sell,204.84,693
01.06.2020,11:05:30.636,Sell,204.84,2
01.06.2020,11:05:30.683,Sell,204.84,10
01.06.2020,11:05:30.776,Sell,204.84,20
01.06.2020,11:05:30.808,Sell,204.84,75
01.06.2020,11:05:30.808,Sell,204.83,339
01.06.2020,11:05:30.808,Buy,204.85,1
01.06.2020,11:05:31.214,Buy,204.85,173
01.06.2020,11:05:31.214,Buy,204.9,27
01.06.2020,11:05:31.214,Sell,204.84,15
01.06.2020,11:05:31.277,Sell,204.83,100
01.06.2020,11:05:31.480,Buy,204.88,50
01.06.2020,11:05:32.152,Sell,204.83,460
01.06.2020,11:05:32.152,Buy,204.83,472
01.06.2020,11:05:32.214,Sell,204.82,29
01.06.2020,11:05:32.574,Buy,204.87,20
01.06.2020,11:05:32.683,Buy,204.87,13
01.06.2020,11:05:32.902,Sell,204.84,10
01.06.2020,11:05:33.152,Buy,204.9,1
01.06.2020,11:05:33.699,Buy,204.9,10
01.06.2020,11:05:34.575,Buy,204.9,1
01.06.2020,11:05:34.747,Buy,204.9,1087
01.06.2020,11:05:34.747,Buy,204.93,10
01.06.2020,11:05:34.747,Buy,204.96,132
01.06.2020,11:05:34.747,Buy,204.97,129
01.06.2020,11:05:37.294,Buy,204.96,400
01.06.2020,11:05:37.294,Buy,204.97,46
01.06.2020,11:05:37.294,Buy,204.98,54
01.06.2020,11:05:37.873,Buy,204.95,1
01.06.2020,11:05:37.873,Buy,204.97,114
01.06.2020,11:05:37.873,Buy,204.98,20
01.06.2020,11:05:38.232,Buy,204.99,3
01.06.2020,11:05:40.546,Buy,204.94,25
01.06.2020,11:05:42.828,Buy,204.99,24
01.06.2020,11:05:43.625,Sell,204.95,20
01.06.2020,11:05:43.625,Buy,204.99,9
01.06.2020,11:05:43.625,Buy,205.0,31
01.06.2020,11:05:44.359,Sell,204.95,3
01.06.2020,11:05:45.469,Sell,204.95,100
01.06.2020,11:05:47.032,Buy,204.98,2
01.06.2020,11:05:48.173,Buy,204.98,3
01.06.2020,11:05:48.173,Buy,204.99,33
01.06.2020,11:05:48.173,Buy,205.0,219
01.06.2020,11:05:48.283,Buy,205.01,4
01.06.2020,11:05:48.283,Buy,205.02,1000
01.06.2020,11:05:48.330,Sell,205.01,33
01.06.2020,11:05:48.330,Buy,205.03,100
01.06.2020,11:05:48.330,Buy,205.05,10
01.06.2020,11:05:48.330,Buy,205.06,10
01.06.2020,11:05:48.924,Sell,205.03,20
01.06.2020,11:05:48.971,Sell,205.03,11
01.06.2020,11:05:49.252,Buy,205.06,455
01.06.2020,11:05:49.252,Buy,205.07,2
01.06.2020,11:05:49.252,Buy,205.09,45
01.06.2020,11:05:49.252,Buy,205.1,455
01.06.2020,11:05:49.314,Buy,205.1,1
01.06.2020,11:05:49.799,Sell,205.06,1
01.06.2020,11:05:49.924,Sell,205.06,5
01.06.2020,11:05:50.190,Sell,205.06,20
01.06.2020,11:05:50.346,Buy,205.1,30
01.06.2020,11:05:50.612,Buy,205.1,50
01.06.2020,11:05:50.924,Sell,205.06,20
01.06.2020,11:05:51.362,Buy,205.09,1
01.06.2020,11:05:51.362,Buy,205.1,9
01.06.2020,11:05:51.456,Sell,205.06,250
01.06.2020,11:05:51.518,Sell,205.05,2
01.06.2020,11:05:51.862,Buy,205.1,1
01.06.2020,11:05:52.081,Buy,205.1,10
01.06.2020,11:05:52.190,Buy,205.1,20
01.06.2020,11:05:53.347,Buy,205.06,8
01.06.2020,11:05:56.270,Buy,205.06,6
01.06.2020,11:05:57.208,Buy,205.06,2
01.06.2020,11:05:59.709,Buy,205.05,10
01.06.2020,11:06:00.819,Sell,205.01,101
01.06.2020,11:06:00.819,Sell,205.0,99
01.06.2020,11:06:02.491,Buy,205.05,8
01.06.2020,11:06:02.897,Sell,205.0,8
01.06.2020,11:06:04.164,Buy,205.05,5
01.06.2020,11:06:04.992,Sell,205.0,1000
01.06.2020,11:06:05.727,Sell,205.0,10
01.06.2020,11:06:06.149,Sell,205.02,95
01.06.2020,11:06:06.915,Sell,205.01,1
01.06.2020,11:06:08.540,Sell,205.01,6
01.06.2020,11:06:08.540,Sell,205.0,44
01.06.2020,11:06:10.213,Sell,205.01,11
01.06.2020,11:06:11.619,Sell,205.03,5
01.06.2020,11:06:12.120,Sell,205.03,5
01.06.2020,11:06:12.276,Sell,205.01,489
01.06.2020,11:06:12.276,Sell,205.0,511
01.06.2020,11:06:12.807,Sell,205.0,10
01.06.2020,11:06:13.026,Buy,205.04,5
01.06.2020,11:06:13.182,Sell,205.02,5
01.06.2020,11:06:15.855,Buy,205.04,30
01.06.2020,11:06:16.715,Buy,205.04,8
01.06.2020,11:06:16.762,Buy,205.04,1
01.06.2020,11:06:19.232,Buy,205.04,100
01.06.2020,11:06:19.638,Sell,205.02,5
01.06.2020,11:06:19.638,Sell,205.01,4
01.06.2020,11:06:19.638,Sell,205.0,17
01.06.2020,11:06:20.779,Sell,205.0,1
01.06.2020,11:06:21.310,Sell,205.0,50
01.06.2020,11:06:21.420,Buy,205.04,4
01.06.2020,11:06:21.420,Buy,205.06,1496
01.06.2020,11:06:21.498,Sell,205.01,250
01.06.2020,11:06:21.498,Sell,205.0,250
01.06.2020,11:06:21.779,Buy,205.05,1
01.06.2020,11:06:21.842,Buy,205.05,10
01.06.2020,11:06:21.904,Buy,205.05,100
01.06.2020,11:06:22.326,Sell,205.04,100
01.06.2020,11:06:23.405,Buy,205.06,1
01.06.2020,11:06:23.874,Sell,205.04,1
01.06.2020,11:06:24.609,Sell,205.04,9
01.06.2020,11:06:25.750,Buy,205.04,5
01.06.2020,11:06:25.750,Buy,205.06,16
01.06.2020,11:06:26.328,Sell,205.0,10
01.06.2020,11:06:26.594,Buy,205.04,2
01.06.2020,11:06:26.687,Buy,205.04,10
01.06.2020,11:06:27.156,Sell,205.01,60
01.06.2020,11:06:29.501,Buy,205.05,7
01.06.2020,11:06:29.501,Buy,205.06,493
01.06.2020,11:06:29.767,Sell,205.01,3
01.06.2020,11:06:29.767,Sell,205.0,7
01.06.2020,11:06:33.752,Sell,205.0,3
01.06.2020,11:06:34.581,Sell,205.01,1
01.06.2020,11:06:35.144,Sell,205.01,8
01.06.2020,11:06:35.144,Sell,205.0,12
01.06.2020,11:06:35.675,Buy,205.05,11
01.06.2020,11:06:36.691,Buy,205.03,1
01.06.2020,11:06:37.082,Sell,205.01,1
01.06.2020,11:06:37.082,Sell,205.0,349
01.06.2020,11:06:38.238,Sell,205.0,5
01.06.2020,11:06:38.395,Buy,205.03,3
01.06.2020,11:06:39.192,Sell,205.0,2
01.06.2020,11:06:39.551,Sell,205.0,25
01.06.2020,11:06:40.739,Sell,205.0,100
01.06.2020,11:06:40.958,Sell,205.0,289
01.06.2020,11:06:40.958,Sell,204.98,30
01.06.2020,11:06:41.005,Sell,204.94,1
01.06.2020,11:06:41.208,Buy,205.01,2
01.06.2020,11:06:41.693,Sell,204.94,8
01.06.2020,11:06:42.631,Buy,205.01,1
01.06.2020,11:06:42.678,Sell,204.94,1
01.06.2020,11:06:43.600,Sell,205.0,20
01.06.2020,11:06:43.678,Sell,204.95,150
01.06.2020,11:06:43.725,Sell,204.94,5
01.06.2020,11:06:43.834,Buy,205.0,3
01.06.2020,11:06:44.022,Sell,204.94,85
01.06.2020,11:06:44.022,Sell,204.91,52
01.06.2020,11:06:45.194,Buy,204.94,1
01.06.2020,11:06:45.194,Buy,204.95,50
01.06.2020,11:06:45.194,Buy,205.01,449
01.06.2020,11:06:45.444,Buy,205.0,1
01.06.2020,11:06:46.069,Buy,205.01,19
01.06.2020,11:06:47.945,Buy,205.01,20
01.06.2020,11:06:50.540,Sell,204.96,1
01.06.2020,11:06:53.385,Buy,205.0,5
01.06.2020,11:06:53.385,Buy,205.01,72
01.06.2020,11:06:53.385,Buy,205.03,50
01.06.2020,11:06:53.385,Buy,205.04,2
01.06.2020,11:06:53.385,Buy,205.05,71
01.06.2020,11:06:56.667,Sell,204.97,1
01.06.2020,11:06:58.340,Buy,204.96,10
01.06.2020,11:06:58.386,Buy,204.96,10
01.06.2020,11:06:58.449,Sell,204.93,10
01.06.2020,11:06:59.402,Buy,204.96,1
01.06.2020,11:07:00.903,Sell,204.94,2
01.06.2020,11:07:00.903,Sell,204.92,1
01.06.2020,11:07:00.903,Sell,204.91,7
01.06.2020,11:07:02.028,Sell,204.91,2
01.06.2020,11:07:04.748,Buy,204.94,6
01.06.2020,11:07:04.748,Buy,204.96,6
01.06.2020,11:07:04.748,Sell,204.96,88
01.06.2020,11:07:04.858,Sell,204.96,1
01.06.2020,11:07:05.358,Sell,204.91,204
01.06.2020,11:07:05.405,Sell,204.91,57
01.06.2020,11:07:05.467,Sell,204.91,278
01.06.2020,11:07:05.498,Sell,204.91,50
01.06.2020,11:07:05.545,Sell,204.91,50
01.06.2020,11:07:05.608,Sell,204.91,110
01.06.2020,11:07:05.655,Sell,204.91,50
01.06.2020,11:07:05.811,Sell,204.91,140
01.06.2020,11:07:05.811,Sell,204.9,5
01.06.2020,11:07:05.811,Sell,204.88,14
01.06.2020,11:07:05.811,Sell,204.87,241
01.06.2020,11:07:06.389,Buy,204.94,10
01.06.2020,11:07:06.639,Sell,204.88,10
01.06.2020,11:07:08.625,Sell,204.9,250
01.06.2020,11:07:08.625,Sell,204.89,50
01.06.2020,11:07:08.843,Sell,204.89,10
01.06.2020,11:07:09.375,Sell,204.91,100
01.06.2020,11:07:09.906,Buy,204.96,1
01.06.2020,11:07:10.266,Sell,204.9,50
01.06.2020,11:07:11.813,Buy,204.95,1
01.06.2020,11:07:11.813,Buy,204.99,1
01.06.2020,11:07:14.533,Sell,204.91,50
01.06.2020,11:07:14.767,Sell,204.91,50
01.06.2020,11:07:14.767,Sell,204.9,50
01.06.2020,11:07:14.783,Sell,204.9,50
01.06.2020,11:07:14.892,Sell,204.9,100
01.06.2020,11:07:15.049,Sell,204.9,50
01.06.2020,11:07:15.158,Sell,204.9,50
01.06.2020,11:07:15.268,Sell,204.9,50
01.06.2020,11:07:15.315,Sell,204.9,50
01.06.2020,11:07:15.377,Sell,204.9,50
01.06.2020,11:07:15.424,Sell,204.9,100
01.06.2020,11:07:15.486,Sell,204.9,50
01.06.2020,11:07:15.533,Sell,204.9,50
01.06.2020,11:07:15.580,Sell,204.9,50
01.06.2020,11:07:15.627,Sell,204.9,50
01.06.2020,11:07:15.674,Sell,204.9,70
01.06.2020,11:07:16.252,Sell,204.88,50
01.06.2020,11:07:16.674,Sell,204.88,50
01.06.2020,11:07:17.096,Sell,204.9,50
01.06.2020,11:07:17.815,Sell,204.9,1
01.06.2020,11:07:20.129,Buy,204.93,50
01.06.2020,11:07:21.442,Buy,204.98,1
01.06.2020,11:07:21.442,Buy,204.99,1
01.06.2020,11:07:21.442,Buy,205.0,1
01.06.2020,11:07:22.411,Buy,204.99,1
01.06.2020,11:07:23.317,Buy,204.99,10
01.06.2020,11:07:23.677,Sell,204.98,1
01.06.2020,11:07:24.974,Buy,204.99,1
01.06.2020,11:07:25.303,Sell,204.93,2
01.06.2020,11:07:25.678,Buy,204.99,49
01.06.2020,11:07:25.678,Buy,205.0,101
01.06.2020,11:07:27.022,Sell,204.93,24
01.06.2020,11:07:27.678,Buy,204.99,50
01.06.2020,11:07:28.007,Buy,204.99,50
01.06.2020,11:07:28.007,Buy,205.0,250
01.06.2020,11:07:29.273,Buy,205.0,412
01.06.2020,11:07:29.679,Sell,205.0,50
01.06.2020,11:07:31.180,Buy,205.01,2
01.06.2020,11:07:31.352,Buy,205.01,80
01.06.2020,11:07:33.180,Sell,205.0,10
01.06.2020,11:07:33.946,Buy,205.01,1
01.06.2020,11:07:35.103,Buy,205.01,68
